lwPropertyId,address,city,state,county,zip,price,acres,Rate,Url,types,status,created_at,updated_at
409726121,23142 Highway 152,Cordell,Oklahoma,Washita County,73632,675000,9.79,68947,https://www.landwatch.com/washita-county-county-oklahoma-homes-for-sale/pid/409726121,House,Active,2021-04-14 15:20:39.307977+00,2021-04-14 15:20:39.308019+00
408844071,420 N Temple Street,Cordell,Oklahoma,Washita County,73632,85000,0.4,212500,https://www.landwatch.com/washita-county-county-oklahoma-homes-for-sale/pid/408844071,House,Active,2021-04-14 15:20:39.323136+00,2021-04-14 15:20:39.323176+00
409545960,22207 E 1230 Road,Cordell,Oklahoma,Washita County,73632,360000,120,3000,https://www.landwatch.com/washita-county-county-oklahoma-farms-and-ranches-for-sale/pid/409545960,Farms and Ranches,Active,2021-04-14 15:20:39.331248+00,2021-04-14 15:20:39.331288+00
409725874,0000 N 2360 Road,Cordell,Oklahoma,Washita County,73632,560000,150.74,3715,https://www.landwatch.com/washita-county-county-oklahoma-farms-and-ranches-for-sale/pid/409725874,Farms and Ranches,Active,2021-04-14 15:20:39.342064+00,2021-04-14 15:20:39.342104+00
409688001,216 W 3rd Street,Cordell,Oklahoma,Washita County,73632,51000,0.24,212500,https://www.landwatch.com/washita-county-county-oklahoma-homes-for-sale/pid/409688001,House,Active,2021-04-14 15:20:39.345721+00,2021-04-14 15:20:39.34576+00
338154794,311 W 7th Street,Cordell,Oklahoma,Washita County,73632,99500,1.03,96601,https://www.landwatch.com/washita-county-county-oklahoma-homes-for-sale/pid/338154794,House,Under Contract,2021-04-14 15:20:39.354621+00,2021-04-14 15:20:39.35466+00
409181128,TBD Highway 3235 East,Cut Off,Louisiana,Lafourche Parish,70345,25000,5,5000,https://www.landwatch.com/lafourche-parish-parish-louisiana-undeveloped-land-for-sale/pid/409181128,Undeveloped Land Homesites,Under Contract,2021-04-14 16:34:49.926311+00,2021-04-14 16:34:49.926335+00
339127625,"#3 County Rd. E1175, Lot#WP001",Texola,Oklahoma,Beckham County,73668,468000,234,2000,https://www.landwatch.com/beckham-county-county-oklahoma-farms-and-ranches-for-sale/pid/339127625,Farms and Ranches Hunting Property Riverfront Property Waterfront Property,Active,2021-04-14 16:36:04.441184+00,2021-04-14 16:36:04.441219+00
409725480,000 Highway 9 North,Camp,Arkansas,Fulton County,72520,125000,4,31250,https://www.landwatch.com/fulton-county-county-arkansas-undeveloped-land-for-sale/pid/409725480,Undeveloped Land Homesites,Under Contract,2021-04-14 14:44:23.047269+00,2021-04-14 14:44:23.053664+00
339127622,"#1 County Rd. E1175, Lot#WP001",Texola,Oklahoma,Beckham County,73668,637000,318,2003,https://www.landwatch.com/beckham-county-county-oklahoma-farms-and-ranches-for-sale/pid/339127622,Farms and Ranches Hunting Property Riverfront Property Waterfront Property,Active,2021-04-14 16:36:04.451355+00,2021-04-14 16:36:04.451395+00
339206450,"#5 County Road E1175, Lot #WP005",Texola,Oklahoma,Beckham County,73668,994000,497,2000,https://www.landwatch.com/beckham-county-county-oklahoma-recreational-property-for-sale/pid/339206450,Recreational Property Hunting Property,Active,2021-04-14 16:36:04.465199+00,2021-04-14 16:36:04.465236+00
338666321,14 Peter Court,Staten Island,New York,Richmond County,10304,5500000,1.05,5238095,https://www.landwatch.com/richmond-county-county-new-york-homes-for-sale/pid/338666321,House,Active,2021-04-14 08:37:03.786891+00,2021-04-14 08:37:03.786953+00
409887034,63 Thompson Street,Staten Island,New York,Richmond County,10304,899000,0.08,11237500,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/409887034,Undeveloped Land Homesites,Active,2021-04-14 08:37:03.829385+00,2021-04-14 08:37:03.829444+00
409242918,0 Woodside Avenue,Staten Island,New York,Richmond County,10304,1300000,2,650000,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/409242918,Undeveloped Land Homesites,Active,2021-04-14 08:37:03.862891+00,2021-04-14 08:37:03.862929+00
409206169,0 Richmond Road,Staten Island,New York,Richmond County,10304,299000,0.28,1067857,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/409206169,Undeveloped Land Homesites,Active,2021-04-14 08:37:03.903904+00,2021-04-14 08:37:03.903946+00
409242917,0 Van Duzer Street,Staten Island,New York,Richmond County,10304,125000,0.08,1562500,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/409242917,Undeveloped Land Homesites,Active,2021-04-14 08:37:03.951813+00,2021-04-14 08:37:03.951853+00
337363108,0 Flagg Pl Place,Staten Island,New York,Richmond County,10304,799000,0.6,1331666,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/337363108,Undeveloped Land Homesites,Active,2021-04-14 08:37:03.974926+00,2021-04-14 08:37:03.974952+00
409803649,115 Merrick Avenue,Staten Island,New York,Richmond County,10304,1200000,0.36,3333333,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/409803649,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.01174+00,2021-04-14 08:37:04.011769+00
409505707,468 Targee Street,Staten Island,New York,Richmond County,10304,179900,0.08,2248750,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/409505707,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.030131+00,2021-04-14 08:37:04.030159+00
339316129,114 Flagg Place,Staten Island,New York,Richmond County,10304,499000,0.3,1663333,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/339316129,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.075907+00,2021-04-14 08:37:04.075938+00
335456950,121 Circle Road,Staten Island,New York,Richmond County,10304,1449000,0.3,4830000,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/335456950,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.104043+00,2021-04-14 08:37:04.10408+00
409242919,177 Hillside Avenue,Staten Island,New York,Richmond County,10304,450000,0.22,2045454,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/409242919,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.136215+00,2021-04-14 08:37:04.136252+00
334155588,19 Carriage Court,Staten Island,New York,Richmond County,10304,1395000,0.34,4102941,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/334155588,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.176083+00,2021-04-14 08:37:04.176139+00
334155587,15 Carriage Court,Staten Island,New York,Richmond County,10304,1150000,0.31,3709677,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/334155587,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.21079+00,2021-04-14 08:37:04.210829+00
334155585,11 Carriage Court,Staten Island,New York,Richmond County,10304,1075000,0.27,3981481,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/334155585,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.252092+00,2021-04-14 08:37:04.252125+00
334155584,27 Carriage Court,Staten Island,New York,Richmond County,10304,2299000,1.65,1393333,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/334155584,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.275521+00,2021-04-14 08:37:04.275562+00
339164858,TBD,Heber Springs,Arkansas,Cleburne County,72543,399000,30,13300,https://www.landwatch.com/cleburne-county-county-arkansas-undeveloped-land-for-sale/pid/339164858,Undeveloped Land Commercial Property Lakefront Property Waterfront Property,Active,2021-04-14 15:51:15.761575+00,2021-04-14 15:51:15.761608+00
409936466,3 Westview,Harrison,New York,Westchester County,10577,1695000,0.75,2260000,https://www.landwatch.com/westchester-county-county-new-york-homes-for-sale/pid/409936466,House,Active,2021-04-14 08:37:04.193594+00,2021-04-14 08:37:04.193632+00
408973242,1021 N Cook Street,Cordell,Oklahoma,Washita County,73632,45900,0.26,176538,https://www.landwatch.com/washita-county-county-oklahoma-homes-for-sale/pid/408973242,House,Active,2021-04-14 15:20:39.366764+00,2021-04-14 15:20:39.366802+00
409626844,321 S Middle Avenue,Cordell,Oklahoma,Washita County,73632,115000,0.11,1045454,https://www.landwatch.com/washita-county-county-oklahoma-homes-for-sale/pid/409626844,House,Under Contract,2021-04-14 15:20:39.373657+00,2021-04-14 15:20:39.373696+00
409666804,E 1200 Road,Cordell,Oklahoma,Washita County,73632,452795,129.37,3500,https://www.landwatch.com/washita-county-county-oklahoma-undeveloped-land-for-sale/pid/409666804,Undeveloped Land,Active,2021-04-14 15:20:39.388661+00,2021-04-14 15:20:39.3887+00
409377568,1413 Mallard Way,Cordell,Oklahoma,Washita County,73632,12000,0.31,38709,https://www.landwatch.com/washita-county-county-oklahoma-undeveloped-land-for-sale/pid/409377568,Undeveloped Land Homesites,Active,2021-04-14 15:20:39.404825+00,2021-04-14 15:20:39.404863+00
409378331,1407 Mallard Way,Cordell,Oklahoma,Washita County,73632,12000,0.29,41379,https://www.landwatch.com/washita-county-county-oklahoma-undeveloped-land-for-sale/pid/409378331,Undeveloped Land Homesites,Active,2021-04-14 15:20:39.409093+00,2021-04-14 15:20:39.409131+00
339286329,6834 E 62/412 Highway,Glencoe,Arkansas,Fulton County,72539,75500,0.5,151000,https://www.landwatch.com/fulton-county-county-arkansas-homes-for-sale/pid/339286329,House,Active,2021-04-14 15:43:44.81247+00,2021-04-14 15:43:44.812506+00
408885449,126 E First,Franklin,Arkansas,Izard County,72536,89900,0.22,408636,https://www.landwatch.com/izard-county-county-arkansas-homes-for-sale/pid/408885449,House,Active,2021-04-14 15:33:45.371146+00,2021-04-14 15:33:45.430691+00
333834014,36 W 47th St,Manhattan,New York,New York County,10036,135000,2.24,60267,https://www.landwatch.com/new-york-county-county-new-york-commercial-property-for-sale/pid/333834014,Commercial Property Homesites,Off Market,2021-04-14 11:06:05.461811+00,2021-04-14 11:06:05.469457+00
408987070,613 Circle DR,Trumann,Arkansas,Poinsett County,72472,229900,0.28,821071,https://www.landwatch.com/poinsett-county-county-arkansas-homes-for-sale/pid/408987070,House,Active,2021-04-14 14:12:25.31542+00,2021-04-14 14:12:25.31546+00
338811926,3643 Lime Kiln Road,Camp,Arkansas,Fulton County,72520,775000,277,2797,https://www.landwatch.com/fulton-county-county-arkansas-farms-and-ranches-for-sale/pid/338811926,Farms and Ranches Lakefront Property Waterfront Property House,Under Contract,2021-04-14 14:44:23.351664+00,2021-04-14 14:44:23.352803+00
409629632,248 HEART ROAD,Glencoe,Arkansas,Fulton County,72539,259500,1.44,180208,https://www.landwatch.com/fulton-county-county-arkansas-homes-for-sale/pid/409629632,House,Active,2021-04-14 15:43:44.829683+00,2021-04-14 15:43:44.829732+00
339103683,1023 Rock Ledge Road,Heber Springs,Arkansas,Cleburne County,72543,2090000,0.98,2132653,https://www.landwatch.com/cleburne-county-county-arkansas-lakefront-property-for-sale/pid/339103683,Lakefront Property Waterfront Property House,Active,2021-04-14 15:51:15.771974+00,2021-04-14 15:51:15.772008+00
409920195,70042 ARCHIE SINGLETARY Road,Pearl River,Louisiana,Saint Tammany Parish,70452,354900,1.94,182938,https://www.landwatch.com/saint-tammany-parish-parish-louisiana-homes-for-sale/pid/409920195,House,Active,2021-04-14 17:01:55.691122+00,2021-04-14 17:01:55.708129+00
409237494,14 Leonard Avenue,Staten Island,New York,Richmond County,10314,249000,0.04,6225000,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/409237494,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.218262+00,2021-04-14 08:37:04.218289+00
409156895,0 Chelsea Road,Staten Island,New York,Richmond County,10314,3700000,3.4,1088235,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/409156895,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.241044+00,2021-04-14 08:37:04.24107+00
408741640,724 East 235th Street,Bronx,New York,Bronx County,10466,103000,0.03,3433333,https://www.landwatch.com/bronx-county-county-new-york-undeveloped-land-for-sale/pid/408741640,Undeveloped Land Homesites,Active,2021-04-14 08:23:40.054203+00,2021-04-14 08:23:40.054256+00
337801490,689 E 223rd Street,Bronx,New York,Bronx County,10466,599900,0.06,9998333,https://www.landwatch.com/bronx-county-county-new-york-undeveloped-land-for-sale/pid/337801490,Undeveloped Land Homesites,Active,2021-04-14 08:23:40.05663+00,2021-04-14 08:23:40.056659+00
339339929,3754 Bronx Boulevard,Bronx,New York,Bronx County,10467,649000,0.07,9271428,https://www.landwatch.com/bronx-county-county-new-york-undeveloped-land-for-sale/pid/339339929,Undeveloped Land Homesites,Active,2021-04-14 08:23:46.497075+00,2021-04-14 08:23:46.497103+00
409752628,1517 Adee Avenue,Bronx,New York,Bronx County,10469,239000,0.05,4780000,https://www.landwatch.com/bronx-county-county-new-york-undeveloped-land-for-sale/pid/409752628,Undeveloped Land Homesites,Active,2021-04-14 08:23:56.960832+00,2021-04-14 08:23:56.960868+00
409296770,1711 Astor Avenue,Bronx,New York,Bronx County,10469,529000,0.13,4069230,https://www.landwatch.com/bronx-county-county-new-york-undeveloped-land-for-sale/pid/409296770,Undeveloped Land Homesites,Active,2021-04-14 08:23:56.967632+00,2021-04-14 08:23:56.967668+00
339276507,0 Wakefield Ave,Staten Island,New York,Richmond County,10314,1100000,1.5,733333,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/339276507,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.271026+00,2021-04-14 08:37:04.271059+00
334787537,4440 Old State Rd.,Carthage,New York,Lewis County,10075,309000,5,61800,https://www.landwatch.com/lewis-county-county-new-york-homes-for-sale/pid/334787537,House,Off Market,2021-04-14 11:18:16.629325+00,2021-04-14 11:18:16.6294+00
339217202,"",Heber Springs,Arkansas,Cleburne County,72543,819500,0.3,2731666,https://www.landwatch.com/cleburne-county-county-arkansas-lakefront-property-for-sale/pid/339217202,Lakefront Property Waterfront Property Homesites,Active,2021-04-14 15:51:15.843818+00,2021-04-14 15:51:15.843878+00
339104325,605 Stoney Point Road,Heber Springs,Arkansas,Cleburne County,72543,159900,2.29,69825,https://www.landwatch.com/cleburne-county-county-arkansas-homes-for-sale/pid/339104325,House,Active,2021-04-14 15:51:15.87253+00,2021-04-14 15:51:15.872556+00
409173291,3019 Libby Road,Heber Springs,Arkansas,Cleburne County,72543,610000,1.13,539823,https://www.landwatch.com/cleburne-county-county-arkansas-lakefront-property-for-sale/pid/409173291,Riverfront Property Waterfront Property House,Active,2021-04-14 15:51:15.894185+00,2021-04-14 15:51:15.894219+00
409627651,35047 MOCKINGBIRD Loop,Pearl River,Louisiana,Saint Tammany Parish,70452,259000,2.16,119907,https://www.landwatch.com/saint-tammany-parish-parish-louisiana-homes-for-sale/pid/409627651,House,Under Contract,2021-04-14 17:01:56.034696+00,2021-04-14 17:01:56.034824+00
339216925,Hwy 110 & 25 Bypass Road,Heber Springs,Arkansas,Cleburne County,72543,1796970,4.43,405636,https://www.landwatch.com/cleburne-county-county-arkansas-commercial-property-for-sale/pid/339216925,Commercial Property Homesites,Active,2021-04-14 15:51:15.901801+00,2021-04-14 15:51:15.90186+00
407993097,18 The Crossing,Harrison,New York,Westchester County,10577,1800000,0.33,5454545,https://www.landwatch.com/westchester-county-county-new-york-homes-for-sale/pid/407993097,House,Active,2021-04-14 08:37:04.240856+00,2021-04-14 08:37:04.240891+00
409898827,102 PHEASANT RUN None,Pearl River,Louisiana,Saint Tammany Parish,70452,139900,1,139900,https://www.landwatch.com/saint-tammany-parish-parish-louisiana-homes-for-sale/pid/409898827,House,Active,2021-04-14 17:01:56.103562+00,2021-04-14 17:01:56.103612+00
409646864,619 SILVERTHORNE Lane,Covington,Louisiana,Saint Tammany Parish,70433,475000,0.27,1759259,https://www.landwatch.com/saint-tammany-parish-parish-louisiana-homes-for-sale/pid/409646864,House,Under Contract,2021-04-14 17:58:23.592981+00,2021-04-14 17:58:23.593011+00
409699101,8 Beverly Road,Harrison,New York,Westchester County,10577,4875000,2.56,1904296,https://www.landwatch.com/westchester-county-county-new-york-homes-for-sale/pid/409699101,House,Active,2021-04-14 08:37:04.266762+00,2021-04-14 08:37:04.266789+00
409028886,4 Country Club Drive,Harrison,New York,Westchester County,10577,3200000,2.06,1553398,https://www.landwatch.com/westchester-county-county-new-york-homes-for-sale/pid/409028886,House,Active,2021-04-14 08:37:04.289023+00,2021-04-14 08:37:04.289049+00
408657491,6 Azalea Circle,Harrison,New York,Westchester County,10577,3650000,1.16,3146551,https://www.landwatch.com/westchester-county-county-new-york-homes-for-sale/pid/408657491,House,Active,2021-04-14 08:37:04.323992+00,2021-04-14 08:37:04.324029+00
409917074,6 Homestead Drive,Kent,New York,Putnam County,10512,230000,0.22,1045454,https://www.landwatch.com/putnam-county-county-new-york-homes-for-sale/pid/409917074,House,Active,2021-04-14 08:30:45.554767+00,2021-04-14 08:30:45.554795+00
409917408,49 ALBIN,Carmel,New York,Putnam County,10512,411111,0.51,806100,https://www.landwatch.com/putnam-county-county-new-york-homes-for-sale/pid/409917408,House,Active,2021-04-14 08:30:45.557042+00,2021-04-14 08:30:45.557072+00
408634061,0 Reservoir Road,Brewster,New York,Putnam County,10509,2300000,247.81,9281,https://www.landwatch.com/putnam-county-county-new-york-undeveloped-land-for-sale/pid/408634061,Undeveloped Land,Active,2021-04-14 08:30:15.440525+00,2021-04-14 08:30:15.440552+00
338433193,40-46 Welfare Road,Brewster,New York,Putnam County,10509,999900,24.5,40812,https://www.landwatch.com/putnam-county-county-new-york-homes-for-sale/pid/338433193,House,Active,2021-04-14 08:30:15.551775+00,2021-04-14 08:30:15.551804+00
409906603,251 Allview Avenue,Brewster,New York,Putnam County,10509,625000,1.03,606796,https://www.landwatch.com/putnam-county-county-new-york-homes-for-sale/pid/409906603,House,Active,2021-04-14 08:30:15.554984+00,2021-04-14 08:30:15.555043+00
409941090,5 Indian Hill Road,Patterson,New York,Putnam County,10509,615000,1.18,521186,https://www.landwatch.com/putnam-county-county-new-york-homes-for-sale/pid/409941090,House,Active,2021-04-14 08:30:15.589142+00,2021-04-14 08:30:15.589171+00
337801652,131 Starr Ridge Road,Brewster,New York,Putnam County,10509,798000,20.56,38813,https://www.landwatch.com/putnam-county-county-new-york-homes-for-sale/pid/337801652,House,Active,2021-04-14 08:30:15.602217+00,2021-04-14 08:30:15.602245+00
409908863,27 Bloomer Road,Brewster,New York,Putnam County,10509,485000,0.25,1940000,https://www.landwatch.com/putnam-county-county-new-york-homes-for-sale/pid/409908863,House,Active,2021-04-14 08:30:15.620708+00,2021-04-14 08:30:15.620736+00
408802397,425 Chelsea Road,Staten Island,New York,Richmond County,10314,8000,0.22,36363,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/408802397,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.29185+00,2021-04-14 08:37:04.291879+00
409868227,27 Stonehollow Drive,Brewster,New York,Putnam County,10509,659900,0.83,795060,https://www.landwatch.com/putnam-county-county-new-york-homes-for-sale/pid/409868227,House,Active,2021-04-14 08:30:15.634232+00,2021-04-14 08:30:15.634268+00
409591828,608 Eighth Street,Bessie,Oklahoma,Washita County,73622,35900,0.43,83488,https://www.landwatch.com/washita-county-county-oklahoma-homes-for-sale/pid/409591828,House,Active,2021-04-14 15:07:21.768128+00,2021-04-14 15:07:21.768184+00
409358165,11724 N 2120 Road,Dill City,Oklahoma,Washita County,73641,765000,41,18658,https://www.landwatch.com/washita-county-county-oklahoma-homes-for-sale/pid/409358165,House,Active,2021-04-14 15:26:46.88499+00,2021-04-14 15:26:46.885046+00
339113076,105 Roosevelt Avenue,Staten Island,New York,Richmond County,10314,200000,0.04,5000000,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/339113076,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.320047+00,2021-04-14 08:37:04.320076+00
339117300,105 Roosevelt Avenue,Brooklyn,New York,Richmond County,10314,200000,0.04,5000000,https://www.landwatch.com/richmond-county-county-new-york-undeveloped-land-for-sale/pid/339117300,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.347797+00,2021-04-14 08:37:04.347832+00
409944035,EDGAR KENNEDY Road,Pearl River,Louisiana,Saint Tammany Parish,70452,35000,3.38,10355,https://www.landwatch.com/saint-tammany-parish-parish-louisiana-undeveloped-land-for-sale/pid/409944035,Undeveloped Land Homesites,Active,2021-04-14 17:01:56.13691+00,2021-04-14 17:01:56.136948+00
338921539,210 I-59 SERVICE Road,Pearl River,Louisiana,Saint Tammany Parish,70452,79900,0.5,159800,https://www.landwatch.com/saint-tammany-parish-parish-louisiana-undeveloped-land-for-sale/pid/338921539,Undeveloped Land Homesites,Active,2021-04-14 17:01:56.159302+00,2021-04-14 17:01:56.159341+00
409590726,68491 MARTHA Drive,Pearl River,Louisiana,Saint Tammany Parish,70452,304900,1.25,243920,https://www.landwatch.com/saint-tammany-parish-parish-louisiana-homes-for-sale/pid/409590726,House,Active,2021-04-14 17:01:56.199702+00,2021-04-14 17:01:56.263199+00
409491475,3 Knightsbridge Manor Road,Harrison,New York,Westchester County,10577,2275000,1.21,1880165,https://www.landwatch.com/westchester-county-county-new-york-homes-for-sale/pid/409491475,House,Active,2021-04-14 08:37:04.352788+00,2021-04-14 08:37:04.352814+00
409752619,7 Cypress Point Drive,Harrison,New York,Westchester County,10577,1450000,0.66,2196969,https://www.landwatch.com/westchester-county-county-new-york-homes-for-sale/pid/409752619,House,Active,2021-04-14 08:37:04.372203+00,2021-04-14 08:37:04.372229+00
338226497,2007 Purchase Street,Harrison,New York,Westchester County,10577,4895000,3.1,1579032,https://www.landwatch.com/westchester-county-county-new-york-homes-for-sale/pid/338226497,House,Active,2021-04-14 08:37:04.397378+00,2021-04-14 08:37:04.397404+00
409756775,2 Century Ridge Road,Purchase,New York,Westchester County,10577,1315000,1.12,1174107,https://www.landwatch.com/westchester-county-county-new-york-homes-for-sale/pid/409756775,House,Under Contract,2021-04-14 08:37:04.42031+00,2021-04-14 08:37:04.420351+00
337791585,20 Boutonville Road,Lewisboro,New York,Westchester County,10518,7500000,62,120967,https://www.landwatch.com/westchester-county-county-new-york-lakefront-property-for-sale/pid/337791585,Lakefront Property Waterfront Property House,Active,2021-04-14 08:23:51.825831+00,2021-04-14 08:23:51.82586+00
338478346,3 Gideon Reynolds Road,Lewisboro,New York,Westchester County,10518,1295000,2.15,602325,https://www.landwatch.com/westchester-county-county-new-york-homes-for-sale/pid/338478346,House,Active,2021-04-14 08:23:51.831976+00,2021-04-14 08:23:51.832015+00
409696237,161 Maple Road,Brewster,New York,Putnam County,10509,899000,5.86,153412,https://www.landwatch.com/putnam-county-county-new-york-homes-for-sale/pid/409696237,House,Active,2021-04-14 08:30:15.668166+00,2021-04-14 08:30:15.668205+00
409697129,36 Old Road,Brewster,New York,Putnam County,10509,440000,1.65,266666,https://www.landwatch.com/putnam-county-county-new-york-homes-for-sale/pid/409697129,House,Active,2021-04-14 08:30:15.685516+00,2021-04-14 08:30:15.685543+00
337799705,2545 Carmel Avenue,Brewster,New York,Putnam County,10509,99000,12.83,7716,https://www.landwatch.com/putnam-county-county-new-york-undeveloped-land-for-sale/pid/337799705,Undeveloped Land,Active,2021-04-14 08:30:15.706243+00,2021-04-14 08:30:15.706266+00
409791758,151 FOGGINTOWN,Brewster,New York,Putnam County,10509,645000,1.03,626213,https://www.landwatch.com/putnam-county-county-new-york-homes-for-sale/pid/409791758,House,Active,2021-04-14 08:30:15.722822+00,2021-04-14 08:30:15.72285+00
409824525,2 Ferndale Road,Patterson,New York,Putnam County,10509,349999,0.26,1346150,https://www.landwatch.com/putnam-county-county-new-york-homes-for-sale/pid/409824525,House,Active,2021-04-14 08:30:15.776274+00,2021-04-14 08:30:15.776308+00
409841803,56 Nelson Boulevard,Brewster,New York,Putnam County,10509,850000,3,283333,https://www.landwatch.com/putnam-county-county-new-york-homes-for-sale/pid/409841803,House,Active,2021-04-14 08:30:15.792222+00,2021-04-14 08:30:15.792257+00
339339940,201 Joes Hill Road,Brewster,New York,Putnam County,10509,239000,6.03,39635,https://www.landwatch.com/putnam-county-county-new-york-undeveloped-land-for-sale/pid/339339940,Undeveloped Land,Active,2021-04-14 08:30:15.820045+00,2021-04-14 08:30:15.820082+00
338313756,"",Mountain View,Arkansas,Stone County,72560,69000,0.5,138000,https://www.landwatch.com/stone-county-county-arkansas-commercial-property-for-sale/pid/338313756,Commercial Property House,Active,2021-04-14 16:46:26.342875+00,2021-04-14 16:46:26.342907+00
409551034,1 Sarosca Farm Lane,Harrison,New York,Westchester County,10577,5395000,2.36,2286016,https://www.landwatch.com/westchester-county-county-new-york-homes-for-sale/pid/409551034,House,Active,2021-04-14 08:37:04.467497+00,2021-04-14 08:37:04.467533+00
408675256,11 Century Ridge Road,Harrison,New York,Westchester County,10577,2100000,1.02,2058823,https://www.landwatch.com/westchester-county-county-new-york-homes-for-sale/pid/408675256,House,Active,2021-04-14 08:37:04.50087+00,2021-04-14 08:37:04.500896+00
337767899,21 Lincoln Lane,Harrison,New York,Westchester County,10577,4995000,2.16,2312500,https://www.landwatch.com/westchester-county-county-new-york-homes-for-sale/pid/337767899,House,Active,2021-04-14 08:37:04.517867+00,2021-04-14 08:37:04.517897+00
338139635,6 Sylvanleigh Road,Harrison,New York,Westchester County,10577,1850000,3.04,608552,https://www.landwatch.com/westchester-county-county-new-york-homes-for-sale/pid/338139635,House,Active,2021-04-14 08:37:04.548397+00,2021-04-14 08:37:04.548436+00
337767872,75 Westerleigh Road,Harrison,New York,Westchester County,10577,1100000,2.51,438247,https://www.landwatch.com/westchester-county-county-new-york-undeveloped-land-for-sale/pid/337767872,Undeveloped Land Homesites,Active,2021-04-14 08:37:04.587097+00,2021-04-14 08:37:04.587145+00
409491136,304 Norma Jean Drive,Trumann,Arkansas,Poinsett County,72472,69900,0.16,436875,https://www.landwatch.com/poinsett-county-county-arkansas-homes-for-sale/pid/409491136,House,Active,2021-04-14 14:12:25.353941+00,2021-04-14 14:12:25.353976+00
409162446,250 Grasmere Drive,Staten Island,New York,Richmond County,10305,539000,1584,340,https://www.landwatch.com/richmond-county-county-new-york-homes-for-sale/pid/409162446,House,Active,2021-04-14 08:37:19.868971+00,2021-04-14 08:37:19.869015+00
409832672,31 Hylan Boulevard,Staten Island,New York,Richmond County,10305,1699000,11.48,147996,https://www.landwatch.com/richmond-county-county-new-york-homes-for-sale/pid/409832672,House,Active,2021-04-14 08:37:19.914859+00,2021-04-14 08:37:19.914894+00
409803946,20 Cliff Street,Staten Island,New York,Richmond County,10305,165000,1.78,92696,https://www.landwatch.com/richmond-county-county-new-york-homes-for-sale/pid/409803946,House,Active,2021-04-14 08:37:19.957373+00,2021-04-14 08:37:19.95741+00
409818700,20 Cliff Street,Staten Island,New York,Richmond County,10305,179999,1.78,101123,https://www.landwatch.com/richmond-county-county-new-york-homes-for-sale/pid/409818700,House,Active,2021-04-14 08:37:19.986251+00,2021-04-14 08:37:19.986282+00
409261518,20 Cliff Street,Staten Island,New York,Richmond County,10305,395000,1.46,270547,https://www.landwatch.com/richmond-county-county-new-york-homes-for-sale/pid/409261518,House,Active,2021-04-14 08:37:20.008903+00,2021-04-14 08:37:20.00893+00
409593240,412 Maryland Avenue,Staten Island,New York,Richmond County,10305,350000,5.66,61837,https://www.landwatch.com/richmond-county-county-new-york-homes-for-sale/pid/409593240,House,Active,2021-04-14 08:37:20.036073+00,2021-04-14 08:37:20.036112+00
409256469,1331 Lincoln Terrace,Peekskill,New York,Westchester County,10566,43000,0.11,390909,https://www.landwatch.com/westchester-county-county-new-york-undeveloped-land-for-sale/pid/409256469,Undeveloped Land Homesites,Active,2021-04-14 08:33:41.932699+00,2021-04-14 08:33:41.932735+00
